date,cum_deaths,daily_deaths,rt,rt_lower,rt_upper,cum_cases,daily_cases,daily_inf,FracDelta,Delta_cases,Delta_inf,Delta_deaths,Frac_boosted
2020-04-01,6996,1637,1.498703295,1.206412611,1.861810417,227903,35824,143296,3.36E-34,1.20E-29,4.82E-29,5.50E-31,0
2020-04-02,8556,1560,1.434802582,1.151879829,1.787216337,260183,32280,129120,4.22E-34,1.36E-29,5.45E-29,6.59E-31,0
2020-04-03,9985,1429,1.37595581,1.100262386,1.720729906,292630,32447,129788,5.31E-34,1.72E-29,6.89E-29,7.59E-31,0
2020-04-04,11605,1620,1.322247133,1.052425883,1.661245232,324340,31710,126840,6.67E-34,2.12E-29,8.46E-29,1.08E-30,0
2020-04-05,13227,1622,1.273729978,1.009126491,1.607715258,353117,28777,115108,8.38E-34,2.41E-29,9.65E-29,1.36E-30,0
2020-04-06,14989,1762,1.230342263,0.970855305,1.559184027,385110,31993,127972,1.05E-33,3.37E-29,1.35E-28,1.86E-30,0
2020-04-07,17595,2606,1.19164566,0.937462118,1.514748543,415256,30146,120584,1.32E-33,3.99E-29,1.60E-28,3.45E-30,0
2020-04-08,19747,2152,1.157169366,0.908596659,1.473746275,446500,31244,124976,1.66E-33,5.20E-29,2.08E-28,3.58E-30,0
2020-04-09,22003,2256,1.126498138,0.883876851,1.435718169,482526,36026,144104,2.09E-33,7.53E-29,3.01E-28,4.71E-30,0
2020-04-10,24217,2214,1.099265672,0.862916787,1.400349415,516707,34181,136724,2.63E-33,8.97E-29,3.59E-28,5.81E-30,0
2020-04-11,26320,2103,1.075151667,0.845343798,1.367433118,545693,28986,115944,3.30E-33,9.56E-29,3.82E-28,6.94E-30,0
2020-04-12,28203,1883,1.053870947,0.830800473,1.33683599,571551,25858,103432,4.14E-33,1.07E-28,4.29E-28,7.80E-30,0
2020-04-13,30204,2001,1.035167829,0.818945291,1.308478657,598794,27243,108972,5.20E-33,1.42E-28,5.67E-28,1.04E-29,0
2020-04-14,32685,2481,1.018812961,0.809451987,1.282324173,627306,28512,114048,6.54E-33,1.86E-28,7.46E-28,1.62E-29,0
2020-04-15,35309,2624,1.004601707,0.802008479,1.258371472,653669,26363,105452,8.21E-33,2.16E-28,8.66E-28,2.15E-29,0
2020-04-16,37496,2187,0.992350412,0.796313629,1.236647602,683351,29682,118728,1.03E-32,3.06E-28,1.22E-27,2.26E-29,0
2020-04-17,39600,2104,0.981889567,0.792071919,1.217196443,716508,33157,132628,1.30E-32,4.29E-28,1.72E-27,2.73E-29,0
2020-04-18,41543,1943,0.973065389,0.788996119,1.200077199,743857,27349,109396,1.63E-32,4.45E-28,1.78E-27,3.16E-29,0
2020-04-19,43510,1967,0.965739059,0.786810187,1.185358229,768888,25031,100124,2.04E-32,5.11E-28,2.05E-27,4.02E-29,0
2020-04-20,45795,2285,0.959778347,0.785248555,1.173099231,799531,30643,122572,2.56E-32,7.86E-28,3.14E-27,5.86E-29,0
2020-04-21,48246,2451,0.955057744,0.784064928,1.163341531,825478,25947,103788,3.22E-32,8.36E-28,3.34E-27,7.89E-29,0
2020-04-22,50712,2466,0.951464392,0.78304797,1.156103489,855445,29967,119868,4.04E-32,1.21E-27,4.85E-27,9.97E-29,0
2020-04-23,53138,2426,0.948886429,0.782023046,1.151354118,887523,32078,128312,5.08E-32,1.63E-27,6.51E-27,1.23E-28,0
2020-04-24,55201,2063,0.947218405,0.780866237,1.149009476,919014,31491,125964,6.37E-32,2.01E-27,8.03E-27,1.31E-28,0
2020-04-25,56940,1739,0.946359489,0.779508408,1.148924469,949640,30626,122504,8.00E-32,2.45E-27,9.80E-27,1.39E-28,0
2020-04-26,58354,1414,0.94621028,0.777932638,1.150888714,975537,25897,103588,1.00E-31,2.60E-27,1.04E-26,1.42E-28,0
2020-04-27,59840,1486,0.946673889,0.7761697,1.154633391,1000230,24693,98772,1.26E-31,3.11E-27,1.24E-26,1.87E-28,0
2020-04-28,62074,2234,0.947652922,0.774286117,1.159837482,1024834,24604,98416,1.58E-31,3.89E-27,1.56E-26,3.53E-28,0
2020-04-29,64448,2374,0.949050899,0.772374066,1.166141702,1051643,26809,107236,1.98E-31,5.32E-27,2.13E-26,4.71E-28,0
2020-04-30,66638,2190,0.950771418,0.770539698,1.173159918,1081150,29507,118028,2.49E-31,7.35E-27,2.94E-26,5.45E-28,0
2020-05-01,68518,1880,0.95271838,0.768894026,1.180490786,1115972,34822,139288,3.12E-31,1.09E-26,4.35E-26,5.87E-28,0
2020-05-02,70291,1773,0.954794844,0.767544949,1.187726132,1142619,26647,106588,3.92E-31,1.04E-26,4.18E-26,6.95E-28,0
2020-05-03,71492,1201,0.95690691,0.76659544,1.194464234,1166189,23570,94280,4.92E-31,1.16E-26,4.64E-26,5.91E-28,0
2020-05-04,72862,1370,0.958955037,0.766133169,1.200306682,1190240,24051,96204,6.17E-31,1.48E-26,5.94E-26,8.45E-28,0
2020-05-05,75041,2179,0.960838238,0.766231373,1.204871208,1214321,24081,96324,7.74E-31,1.86E-26,7.45E-26,1.69E-27,0
2020-05-06,77359,2318,0.962477571,0.766940678,1.207867964,1238694,24373,97492,9.71E-31,2.37E-26,9.46E-26,2.25E-27,0
2020-05-07,79262,1903,0.963876921,0.7682598,1.209302789,1266904,28210,112840,1.22E-30,3.43E-26,1.37E-25,2.32E-27,0
2020-05-08,81033,1771,0.965060172,0.770156487,1.209288179,1294111,27207,108828,1.53E-30,4.15E-26,1.66E-25,2.70E-27,0
2020-05-09,82504,1471,0.96605369,0.772581536,1.207975714,1318358,24247,96988,1.91E-30,4.64E-26,1.86E-25,2.82E-27,0
2020-05-10,83505,1001,0.966883729,0.77546964,1.20554577,1337061,18703,74812,2.40E-30,4.49E-26,1.80E-25,2.40E-27,0
2020-05-11,84531,1026,0.967576378,0.778741244,1.2022017,1356283,19222,76888,3.01E-30,5.78E-26,2.31E-25,3.09E-27,0
2020-05-12,86119,1588,0.968154934,0.782301772,1.198161643,1379661,23378,93512,3.77E-30,8.82E-26,3.53E-25,5.99E-27,0
2020-05-13,87814,1695,0.96864306,0.78604542,1.193657967,1399662,20001,80004,4.73E-30,9.46E-26,3.78E-25,8.01E-27,0
2020-05-14,89581,1767,0.969070174,0.789861165,1.188939327,1425539,25877,103508,5.92E-30,1.53E-25,6.13E-25,1.05E-26,0
2020-05-15,91205,1624,0.969458857,0.793624968,1.184250137,1449938,24399,97596,7.43E-30,1.81E-25,7.25E-25,1.21E-26,0
2020-05-16,92374,1169,0.969837337,0.797213524,1.179840071,1473806,23868,95472,9.30E-30,2.22E-25,8.88E-25,1.09E-26,0
2020-05-17,93191,817,0.970232205,0.800503495,1.175948059,1492449,18643,74572,1.17E-29,2.17E-25,8.69E-25,9.52E-27,0
2020-05-18,94413,1222,0.970670592,0.803380047,1.172796612,1514833,22384,89536,1.46E-29,3.27E-25,1.31E-24,1.78E-26,0
2020-05-19,95840,1427,0.971174704,0.805740424,1.17057588,1535591,20758,83032,1.83E-29,3.80E-25,1.52E-24,2.61E-26,0
2020-05-20,97310,1470,0.971772459,0.807511399,1.169446913,1558430,22839,91356,2.29E-29,5.23E-25,2.09E-24,3.37E-26,0
2020-05-21,98491,1181,0.972489092,0.808650284,1.169522911,1583542,25112,100448,2.87E-29,7.21E-25,2.88E-24,3.39E-26,0
2020-05-22,99695,1204,0.973350605,0.809153551,1.17086726,1607464,23922,95688,3.60E-29,8.60E-25,3.44E-24,4.33E-26,0
2020-05-23,100774,1079,0.974385383,0.809060529,1.173493009,1627392,19928,79712,4.50E-29,8.97E-25,3.59E-24,4.86E-26,0
2020-05-24,101410,636,0.97562114,0.808449262,1.177360972,1647513,20121,80484,5.64E-29,1.13E-24,4.54E-24,3.58E-26,0
2020-05-25,102010,600,0.977082633,0.807429454,1.182382519,1666699,19186,76744,7.06E-29,1.35E-24,5.42E-24,4.23E-26,0
2020-05-26,102664,654,0.97879711,0.806139417,1.188434361,1685395,18696,74784,8.83E-29,1.65E-24,6.61E-24,5.78E-26,0
2020-05-27,104116,1452,0.980792246,0.804735843,1.195365458,1704200,18805,75220,1.11E-28,2.08E-24,8.32E-24,1.61E-25,0
2020-05-28,105181,1065,0.983095656,0.80338532,1.203005637,1725329,21129,84516,1.38E-28,2.92E-24,1.17E-23,1.47E-25,0
2020-05-29,106290,1109,0.985734729,0.80225744,1.211173506,1750066,24737,98948,1.73E-28,4.28E-24,1.71E-23,1.92E-25,0
2020-05-30,107236,946,0.988738259,0.801521095,1.219685111,1772783,22717,90868,2.17E-28,4.92E-24,1.97E-23,2.05E-25,0
2020-05-31,107857,621,0.992139374,0.801343469,1.228362838,1791547,18764,75056,2.71E-28,5.09E-24,2.03E-23,1.68E-25,0
2020-06-01,108624,767,0.995969646,0.801883268,1.23703234,1809384,17837,71348,3.39E-28,6.05E-24,2.42E-23,2.60E-25,0
2020-06-02,109603,979,1.000258571,0.803289326,1.245525337,1829340,19956,79824,4.24E-28,8.46E-24,3.39E-23,4.15E-25,0
2020-06-03,110603,1000,1.005036606,0.805702536,1.253686732,1848388,19048,76192,5.31E-28,1.01E-23,4.04E-23,5.31E-25,0
2020-06-04,111601,998,1.010339633,0.809258902,1.261383929,1876099,27711,110844,6.63E-28,1.84E-23,7.35E-23,6.62E-25,0
2020-06-05,112471,870,1.016185149,0.814047617,1.268515791,1902280,26181,104724,8.29E-28,2.17E-23,8.69E-23,7.22E-25,0
2020-06-06,113109,638,1.022548956,0.820024342,1.275091865,1922433,20153,80612,1.04E-27,2.09E-23,8.36E-23,6.62E-25,0
2020-06-07,113569,460,1.029390313,0.827095093,1.28116395,1940242,17809,71236,1.30E-27,2.31E-23,9.23E-23,5.96E-25,0
2020-06-08,114071,502,1.03666248,0.835147162,1.28680207,1957154,16912,67648,1.62E-27,2.74E-23,1.10E-22,8.13E-25,0
2020-06-09,114980,909,1.044318922,0.844054292,1.292099359,1977478,20324,81296,2.02E-27,4.12E-23,1.65E-22,1.84E-24,0
2020-06-10,115836,856,1.052311095,0.853674712,1.297166972,1999224,21746,86984,2.53E-27,5.50E-23,2.20E-22,2.17E-24,0
2020-06-11,116644,808,1.060593115,0.863854776,1.302137565,2021527,22303,89212,3.16E-27,7.05E-23,2.82E-22,2.55E-24,0
2020-06-12,117466,822,1.069117547,0.874425931,1.307157402,2047082,25555,102220,3.95E-27,1.01E-22,4.04E-22,3.25E-24,0
2020-06-13,118174,708,1.077832592,0.88520368,1.312379423,2071218,24136,96544,4.93E-27,1.19E-22,4.76E-22,3.49E-24,0
2020-06-14,118522,348,1.086688633,0.895995661,1.317966412,2090171,18953,75812,6.16E-27,1.17E-22,4.67E-22,2.14E-24,0
2020-06-15,118920,398,1.095633831,0.906602631,1.324078985,2111266,21095,84380,7.69E-27,1.62E-22,6.49E-22,3.06E-24,0
2020-06-16,119695,775,1.104608322,0.916820315,1.330860065,2135894,24628,98512,9.60E-27,2.37E-22,9.46E-22,7.44E-24,0
2020-06-17,120436,741,1.113553255,0.926455481,1.338435444,2162973,27079,108316,1.20E-26,3.25E-22,1.30E-21,8.88E-24,0
2020-06-18,121132,696,1.122411146,0.935336219,1.346902596,2191211,28238,112952,1.50E-26,4.23E-22,1.69E-21,1.04E-23,0
2020-06-19,121760,628,1.131122065,0.943318827,1.356314629,2222207,30996,123984,1.87E-26,5.79E-22,2.32E-21,1.17E-23,0
2020-06-20,122323,563,1.13962255,0.950295427,1.366669268,2254073,31866,127464,2.33E-26,7.43E-22,2.97E-21,1.31E-23,0
2020-06-21,122642,319,1.147848835,0.956202119,1.377906325,2279932,25859,103436,2.91E-26,7.52E-22,3.01E-21,9.28E-24,0
2020-06-22,123021,379,1.155737277,0.961020719,1.3899062,2309921,29989,119956,3.63E-26,1.09E-21,4.35E-21,1.37E-23,0
2020-06-23,123752,731,1.163216586,0.964769436,1.402483098,2348750,38829,155316,4.53E-26,1.76E-21,7.03E-21,3.31E-23,0
2020-06-24,124507,755,1.170216429,0.967503767,1.415401715,2385029,36279,145116,5.64E-26,2.05E-21,8.19E-21,4.26E-23,0
2020-06-25,125058,551,1.176672245,0.969312041,1.428392009,2424386,39357,157428,7.04E-26,2.77E-21,1.11E-20,3.88E-23,0
2020-06-26,125687,629,1.182512618,0.970295906,1.441143968,2473472,49086,196344,8.77E-26,4.31E-21,1.72E-20,5.52E-23,0
2020-06-27,126186,499,1.187665345,0.970566878,1.45332486,2514305,40833,163332,1.09E-25,4.47E-21,1.79E-20,5.46E-23,0
2020-06-28,126512,326,1.192064398,0.970244732,1.464597006,2557223,42918,171672,1.36E-25,5.85E-21,2.34E-20,4.44E-23,0
2020-06-29,126881,369,1.195637893,0.969441841,1.47461138,2598741,41518,166072,1.70E-25,7.05E-21,2.82E-20,6.27E-23,0
2020-06-30,127432,551,1.198316828,0.968265895,1.483025714,2648797,50056,200224,2.12E-25,1.06E-20,4.24E-20,1.17E-22,0
2020-07-01,128134,702,1.200032351,0.966814289,1.489508026,2698127,49330,197320,2.64E-25,1.30E-20,5.20E-20,1.85E-22,0
2020-07-02,128883,749,1.200720537,0.965175284,1.4937492,2753211,55084,220336,3.28E-25,1.81E-20,7.24E-20,2.46E-22,0
2020-07-03,129559,676,1.200317588,0.963421705,1.495463829,2804869,51658,206632,4.09E-25,2.11E-20,8.45E-20,2.76E-22,0
2020-07-04,129867,308,1.198764261,0.961611957,1.494402959,2850893,46024,184096,5.09E-25,2.34E-20,9.38E-20,1.57E-22,0
2020-07-05,130201,334,1.196026096,0.959778668,1.490425314,2904843,53950,215800,6.34E-25,3.42E-20,1.37E-19,2.12E-22,0
2020-07-06,130575,374,1.192157922,0.957905092,1.483696582,2948475,43632,174528,7.89E-25,3.44E-20,1.38E-19,2.95E-22,0
2020-07-07,131719,1144,1.1872432,0.955952772,1.474493781,3005888,57413,229652,9.82E-25,5.64E-20,2.26E-19,1.12E-21,0
2020-07-08,132562,843,1.181362448,0.953864345,1.463119197,3066392,60504,242016,1.22E-24,7.40E-20,2.96E-19,1.03E-21,0
2020-07-09,133601,1039,1.174600881,0.9515726,1.449902223,3126224,59832,239328,1.52E-24,9.10E-20,3.64E-19,1.58E-21,0
2020-07-10,134402,801,1.167044076,0.948999559,1.435187047,3194746,68522,274088,1.89E-24,1.30E-19,5.18E-19,1.52E-21,0
2020-07-11,135167,765,1.158775519,0.946057078,1.419323141,3255187,60441,241764,2.35E-24,1.42E-19,5.69E-19,1.80E-21,0
2020-07-12,135632,465,1.149880547,0.942653063,1.402663741,3315407,60220,240880,2.93E-24,1.76E-19,7.05E-19,1.36E-21,0
2020-07-13,136084,452,1.14044148,0.938691287,1.385553256,3375032,59625,238500,3.64E-24,2.17E-19,8.68E-19,1.64E-21,0
2020-07-14,136988,904,1.130539561,0.9340778,1.368322529,3440789,65757,263028,4.52E-24,2.97E-19,1.19E-18,4.09E-21,0
2020-07-15,137942,954,1.120254194,0.928726373,1.351280093,3507088,66299,265196,5.62E-24,3.73E-19,1.49E-18,5.36E-21,0
2020-07-16,138903,961,1.109663659,0.922566271,1.334704589,3577862,70774,283096,6.98E-24,4.94E-19,1.98E-18,6.71E-21,0
2020-07-17,139844,941,1.09884339,0.915548673,1.318834085,3644284,66422,265688,8.68E-24,5.76E-19,2.31E-18,8.16E-21,0
2020-07-18,140733,889,1.087867036,0.907655128,1.30385942,3708609,64325,257300,1.08E-23,6.93E-19,2.77E-18,9.58E-21,0
2020-07-19,141197,464,1.076805075,0.898902518,1.289916477,3767602,58993,235972,1.34E-23,7.90E-19,3.16E-18,6.21E-21,0
2020-07-20,141750,553,1.065725559,0.889347044,1.277084098,3828458,60856,243424,1.66E-23,1.01E-18,4.05E-18,9.19E-21,0
2020-07-21,142823,1073,1.054693402,0.879083384,1.265384141,3896753,68295,273180,2.06E-23,1.41E-18,5.64E-18,2.21E-20,0
2020-07-22,144066,1243,1.043770968,0.868241146,1.254787149,3964203,67450,269800,2.56E-23,1.73E-18,6.91E-18,3.18E-20,0
2020-07-23,145122,1056,1.033019056,0.856978548,1.245221802,4031970,67767,271068,3.18E-23,2.15E-18,8.62E-18,3.36E-20,0
2020-07-24,146232,1110,1.022495335,0.845472145,1.23658327,4106919,74949,299796,3.94E-23,2.96E-18,1.18E-17,4.38E-20,0
2020-07-25,147181,949,1.012254611,0.833907788,1.228744248,4170674,63755,255020,4.89E-23,3.12E-18,1.25E-17,4.64E-20,0
2020-07-26,147744,563,1.002350846,0.822473921,1.221567266,4226305,55631,222524,6.07E-23,3.38E-18,1.35E-17,3.42E-20,0
2020-07-27,148848,1104,0.992834867,0.811353042,1.214910184,4286302,59997,239988,7.53E-23,4.52E-18,1.81E-17,8.31E-20,0
2020-07-28,150063,1215,0.983754829,0.800717422,1.208633081,4350866,64564,258256,9.33E-23,6.03E-18,2.41E-17,1.13E-19,0
2020-07-29,151477,1414,0.97515813,0.790727845,1.202605151,4414918,64052,256208,1.16E-22,7.41E-18,2.96E-17,1.64E-19,0
2020-07-30,152778,1301,0.967091284,0.781532166,1.196707689,4484122,69204,276816,1.43E-22,9.92E-18,3.97E-17,1.87E-19,0
2020-07-31,153969,1191,0.959598967,0.773264265,1.190835034,4548497,64375,257500,1.78E-22,1.14E-17,4.57E-17,2.12E-19,0
2020-08-01,155059,1090,0.952725749,0.766045795,1.18489829,4605921,57424,229696,2.20E-22,1.26E-17,5.06E-17,2.40E-19,0
2020-08-02,155535,476,0.946515361,0.759986136,1.178825883,4652810,46889,187556,2.73E-22,1.28E-17,5.11E-17,1.30E-19,0
2020-08-03,156127,592,0.941011315,0.755183277,1.172566079,4694706,41896,167584,3.38E-22,1.41E-17,5.66E-17,2.00E-19,0
2020-08-04,157375,1248,0.936242613,0.751693273,1.166100937,4756327,61621,246484,4.18E-22,2.58E-17,1.03E-16,5.22E-19,0
2020-08-05,158770,1395,0.932180741,0.749439584,1.159480967,4810464,54137,216548,5.17E-22,2.80E-17,1.12E-16,7.22E-19,0
2020-08-06,159971,1201,0.928788662,0.748311501,1.152793158,4870500,60036,240144,6.40E-22,3.84E-17,1.54E-16,7.69E-19,0
2020-08-07,161266,1295,0.926028875,0.748190599,1.146137734,4930941,60441,241764,7.92E-22,4.79E-17,1.92E-16,1.03E-18,0
2020-08-08,162339,1073,0.923866068,0.748953131,1.139628737,4994708,63767,255068,9.80E-22,6.25E-17,2.50E-16,1.05E-18,0
2020-08-09,162916,577,0.922266327,0.75046941,1.133390871,5048871,54163,216652,1.21E-21,6.57E-17,2.63E-16,7.00E-19,0
2020-08-10,163440,524,0.921197744,0.752604419,1.127558199,5100508,51637,206548,1.50E-21,7.74E-17,3.10E-16,7.86E-19,0
2020-08-11,164517,1077,0.920628381,0.755216731,1.122269385,5157384,56876,227504,1.85E-21,1.05E-16,4.22E-16,2.00E-18,0
2020-08-12,166049,1532,0.920526932,0.758160409,1.117665632,5212606,55222,220888,2.29E-21,1.27E-16,5.06E-16,3.51E-18,0
2020-08-13,167077,1028,0.92086406,0.761288621,1.113888469,5264052,51446,205784,2.83E-21,1.46E-16,5.83E-16,2.91E-18,0
2020-08-14,168363,1286,0.921610809,0.764456236,1.111072738,5334124,70072,280288,3.50E-21,2.45E-16,9.80E-16,4.50E-18,0
2020-08-15,169423,1060,0.92273691,0.767523734,1.10933821,5386449,52325,209300,4.32E-21,2.26E-16,9.04E-16,4.58E-18,0
2020-08-16,170034,611,0.924216282,0.770368271,1.108788833,5421026,34577,138308,5.34E-21,1.85E-16,7.38E-16,3.26E-18,0
2020-08-17,170493,459,0.926021159,0.772885816,1.109497898,5459023,37997,151988,6.59E-21,2.50E-16,1.00E-15,3.02E-18,0
2020-08-18,171720,1227,0.9281216,0.774997231,1.111500364,5503998,44975,179900,8.13E-21,3.66E-16,1.46E-15,9.98E-18,0
2020-08-19,172421,701,0.930488861,0.776655948,1.114791592,5549913,45915,183660,1.00E-20,4.61E-16,1.84E-15,7.04E-18,0
2020-08-20,173501,1080,0.933095799,0.77785053,1.119325291,5595048,45135,180540,1.24E-20,5.59E-16,2.24E-15,1.34E-17,0
2020-08-21,174616,1115,0.93591459,0.778601919,1.125011509,5642948,47900,191600,1.53E-20,7.32E-16,2.93E-15,1.70E-17,0
2020-08-22,175578,962,0.938916434,0.778959508,1.13172002,5688219,45271,181084,1.88E-20,8.53E-16,3.41E-15,1.81E-17,0
2020-08-23,176057,479,0.942073129,0.778996753,1.139288164,5720122,31903,127612,2.32E-20,7.41E-16,2.97E-15,1.11E-17,0
2020-08-24,176511,454,0.945356848,0.778804364,1.147527687,5754213,34091,136364,2.86E-20,9.76E-16,3.91E-15,1.30E-17,0
2020-08-25,177729,1218,0.9487366,0.778480875,1.15622768,5796775,42562,170248,3.53E-20,1.50E-15,6.01E-15,4.30E-17,0
2020-08-26,178872,1143,0.952181354,0.778129567,1.165164992,5838967,42192,168768,4.35E-20,1.84E-15,7.34E-15,4.97E-17,0
2020-08-27,179979,1107,0.955662431,0.777855896,1.174112951,5889404,50437,201748,5.36E-20,2.70E-15,1.08E-14,5.93E-17,0
2020-08-28,180906,927,0.959148547,0.777760131,1.182840181,5935724,46320,185280,6.60E-20,3.06E-15,1.22E-14,6.12E-17,0
2020-08-29,181869,963,0.962609925,0.777938423,1.191119811,5978795,43071,172284,8.13E-20,3.50E-15,1.40E-14,7.83E-17,0
2020-08-30,182309,440,0.966015081,0.778478636,1.198729281,6012963,34168,136672,1.00E-19,3.42E-15,1.37E-14,4.40E-17,0
2020-08-31,182794,485,0.969332413,0.779460497,1.205455991,6046489,33526,134104,1.23E-19,4.13E-15,1.65E-14,5.97E-17,0
2020-09-01,183855,1061,0.97252859,0.780953217,1.211099255,6088458,41969,167876,1.51E-19,6.36E-15,2.54E-14,1.61E-16,0
2020-09-02,184927,1072,0.975569355,0.78301479,1.21547585,6128576,40118,160472,1.86E-19,7.48E-15,2.99E-14,2.00E-16,0
2020-09-03,185950,1023,0.978431226,0.785679746,1.218470591,6173787,45211,180844,2.29E-19,1.04E-14,4.14E-14,2.34E-16,0
2020-09-04,186900,950,0.98112013,0.788913011,1.220155704,6222446,48659,194636,2.82E-19,1.37E-14,5.48E-14,2.68E-16,0
2020-09-05,187691,791,0.983650721,0.792652538,1.220671978,6265684,43238,172952,3.46E-19,1.50E-14,5.99E-14,2.74E-16,0
2020-09-06,188127,436,0.986039076,0.796824535,1.220184641,6294762,29078,116312,4.26E-19,1.24E-14,4.95E-14,1.86E-16,0
2020-09-07,188450,323,0.988301297,0.801343335,1.218877616,6319464,24702,98808,5.23E-19,1.29E-14,5.17E-14,1.69E-16,0
2020-09-08,188923,473,0.990451412,0.806110467,1.216947352,6346567,27103,108412,6.42E-19,1.74E-14,6.96E-14,3.04E-16,0
2020-09-09,190023,1100,0.992503211,0.811017045,1.214601628,6380418,33851,135404,7.89E-19,2.67E-14,1.07E-13,8.68E-16,0
2020-09-10,190930,907,0.994471454,0.815946161,1.212057267,6420040,39622,158488,9.68E-19,3.84E-14,1.53E-13,8.78E-16,0
2020-09-11,192072,1142,0.996372608,0.82077578,1.209536635,6464865,44825,179300,1.19E-18,5.33E-14,2.13E-13,1.36E-15,0
2020-09-12,192810,738,0.998223288,0.825380956,1.207260386,6510480,45615,182460,1.46E-18,6.65E-14,2.66E-13,1.08E-15,0
2020-09-13,193202,392,1.000040378,0.829638844,1.205441096,6550788,40308,161232,1.79E-18,7.21E-14,2.88E-13,7.01E-16,0
2020-09-14,193626,424,1.001840756,0.833434826,1.204275209,6583689,32901,131604,2.19E-18,7.22E-14,2.89E-13,9.30E-16,0
2020-09-15,194815,1189,1.003640733,0.836669532,1.203933791,6621128,37439,149756,2.69E-18,1.01E-13,4.03E-13,3.20E-15,0
2020-09-16,195747,932,1.005454624,0.839265472,1.204552117,6659477,38349,153396,3.30E-18,1.26E-13,5.06E-13,3.07E-15,0
2020-09-17,196594,847,1.007299312,0.841177927,1.206227447,6704918,45441,181764,4.04E-18,1.84E-13,7.34E-13,3.42E-15,0
2020-09-18,197549,955,1.009190991,0.842397271,1.209009682,6755145,50227,200908,4.95E-18,2.49E-13,9.95E-13,4.73E-15,0
2020-09-19,198215,666,1.011146981,0.842952475,1.212901377,6800800,45655,182620,6.06E-18,2.77E-13,1.11E-12,4.04E-15,0
2020-09-20,198474,259,1.013185628,0.842909537,1.217859178,6842405,41605,166420,7.42E-18,3.09E-13,1.24E-12,1.92E-15,0
2020-09-21,198885,411,1.015323723,0.842364746,1.223795591,6874665,32260,129040,9.09E-18,2.93E-13,1.17E-12,3.74E-15,0
2020-09-22,199907,1022,1.01757887,0.841439932,1.230589039,6912973,38308,153232,1.11E-17,4.26E-13,1.70E-12,1.14E-14,0
2020-09-23,200959,1052,1.019966272,0.840272228,1.238088278,6954203,41230,164920,1.36E-17,5.61E-13,2.24E-12,1.43E-14,0
2020-09-24,201855,896,1.022503704,0.839010883,1.246126653,7003200,48997,195988,1.66E-17,8.16E-13,3.26E-12,1.49E-14,0
2020-09-25,202767,912,1.02520897,0.837808908,1.254526446,7050826,47626,190504,2.04E-17,9.69E-13,3.88E-12,1.86E-14,0
2020-09-26,203530,763,1.028101603,0.836819658,1.263107167,7094716,43890,175560,2.49E-17,1.09E-12,4.37E-12,1.90E-14,0
2020-09-27,203835,305,1.031200239,0.836191326,1.271687351,7128423,33707,134828,3.04E-17,1.03E-12,4.10E-12,9.28E-15,0
2020-09-28,204173,338,1.034524059,0.836066015,1.28009034,7164994,36571,146284,3.72E-17,1.36E-12,5.44E-12,1.26E-14,0
2020-09-29,205052,879,1.038090101,0.836576332,1.288144329,7207284,42290,169160,4.54E-17,1.92E-12,7.68E-12,3.99E-14,0
2020-09-30,205957,905,1.041917494,0.837848123,1.295690751,7246200,38916,155664,5.54E-17,2.16E-12,8.63E-12,5.02E-14,0
2020-10-01,206852,895,1.046027699,0.840000082,1.302587906,7292562,46362,185448,6.77E-17,3.14E-12,1.25E-11,6.06E-14,0
2020-10-02,207741,889,1.050439667,0.84313906,1.308708783,7346109,53547,214188,8.26E-17,4.42E-12,1.77E-11,7.34E-14,0
2020-10-03,208413,672,1.055166277,0.84733459,1.313974298,7395489,49380,197520,1.01E-16,4.97E-12,1.99E-11,6.77E-14,0
2020-10-04,208798,385,1.060190145,0.852533806,1.318426479,7428859,33370,133480,1.23E-16,4.10E-12,1.64E-11,4.73E-14,0
2020-10-05,209272,474,1.065485034,0.858641606,1.32215624,7466806,37947,151788,1.50E-16,5.69E-12,2.27E-11,7.10E-14,0
2020-10-06,209960,688,1.071020147,0.865545932,1.325272424,7511827,45021,180084,1.83E-16,8.22E-12,3.29E-11,1.26E-13,0
2020-10-07,210863,903,1.076766078,0.873122819,1.327906181,7561294,49467,197868,2.23E-16,1.10E-11,4.40E-11,2.01E-13,0
2020-10-08,211836,973,1.082694944,0.881236599,1.330208419,7619507,58213,232852,2.71E-16,1.58E-11,6.32E-11,2.64E-13,0
2020-10-09,212786,950,1.088777102,0.88973754,1.332342993,7674838,55331,221324,3.30E-16,1.83E-11,7.31E-11,3.14E-13,0
2020-10-10,213434,648,1.094983738,0.898464871,1.334486662,7730092,55254,221016,4.02E-16,2.22E-11,8.89E-11,2.61E-13,0
2020-10-11,213897,463,1.101283618,0.907246108,1.336820953,7776972,46880,187520,4.90E-16,2.30E-11,9.18E-11,2.27E-13,0
2020-10-12,214290,393,1.107645597,0.91590258,1.339529766,7819927,42955,171820,5.96E-16,2.56E-11,1.02E-10,2.34E-13,0
2020-10-13,215042,752,1.114036851,0.924253251,1.342790089,7870523,50596,202384,7.25E-16,3.67E-11,1.47E-10,5.45E-13,0
2020-10-14,216028,986,1.120422755,0.932121784,1.346763022,7929694,59171,236684,8.81E-16,5.22E-11,2.09E-10,8.69E-13,0
